t,t+1,delta,tokenized_data
103790288896,103790292992,4096,4096
103790292992,103790297088,4096,4096
103790297088,103790301184,4096,4096
103790301184,103790305280,4096,4096
103790305280,103790309376,4096,4096
103790309376,103790313472,4096,4096
103790313472,103790317568,4096,4096
103790317568,103790321664,4096,4096
103790321664,103790325760,4096,4096
103790325760,103790329856,4096,4096
103790329856,103790333952,4096,4096
103790333952,103790338048,4096,4096
103790338048,103790342144,4096,4096
103790342144,103790346240,4096,4096
103790346240,103790350336,4096,4096
103790350336,103790354432,4096,4096
103790354432,103790358528,4096,4096
103790358528,103790362624,4096,4096
103790362624,103790366720,4096,4096
103790366720,103790370816,4096,4096
103790370816,103790374912,4096,4096
103790374912,103790379008,4096,4096
103790379008,103790383104,4096,4096
103790383104,103790387200,4096,4096
103790387200,103790391296,4096,4096
103790391296,103790395392,4096,4096
103790395392,103790399488,4096,4096
103790399488,103790403584,4096,4096
103790403584,103790407680,4096,4096
103790407680,103790411776,4096,4096
103790411776,103790415872,4096,4096
103790415872,103790419968,4096,4096
103790419968,103790424064,4096,4096
103790424064,103790428160,4096,4096
103790428160,103790432256,4096,4096
103790432256,103790436352,4096,4096
103790436352,103790440448,4096,4096
103790440448,103790444544,4096,4096
103790444544,103790448640,4096,4096
103790448640,103790452736,4096,4096
103790452736,103790456832,4096,4096
103790456832,103790460928,4096,4096
103790460928,103790465024,4096,4096
103790465024,103790469120,4096,4096
103790469120,103790473216,4096,4096
103790473216,103790477312,4096,4096
103790477312,103790481408,4096,4096
103790481408,103790485504,4096,4096
103790485504,103790489600,4096,4096
103790489600,103790493696,4096,4096
103790493696,103790497792,4096,4096
103790497792,103790501888,4096,4096
103790501888,103790505984,4096,4096
103790505984,103790510080,4096,4096
103790510080,103790514176,4096,4096
103790514176,103790518272,4096,4096
103790518272,103790522368,4096,4096
103790522368,103790526464,4096,4096
103790526464,103790530560,4096,4096
103790530560,103790534656,4096,4096
103790534656,103790538752,4096,4096
103790538752,103790542848,4096,4096
103790542848,103790546944,4096,4096
103790546944,103790551040,4096,4096
103790551040,103790555136,4096,4096
103790555136,103790559232,4096,4096
103790559232,103790563328,4096,4096
103790563328,103790567424,4096,4096
103790567424,103790571520,4096,4096
103790571520,103790575616,4096,4096
103790575616,103790579712,4096,4096
103790579712,103790583808,4096,4096
103790583808,103790587904,4096,4096
103790587904,103790592000,4096,4096
103790592000,103790596096,4096,4096
103790596096,103790600192,4096,4096
103790600192,103790604288,4096,4096
103790604288,103790608384,4096,4096
103790608384,103790612480,4096,4096
103790612480,103790616576,4096,4096
103790616576,103790620672,4096,4096
103790620672,103790624768,4096,4096
103790624768,103790628864,4096,4096
103790628864,103790632960,4096,4096
103790632960,103790637056,4096,4096
103790637056,103790641152,4096,4096
103790641152,103790645248,4096,4096
103790645248,103790649344,4096,4096
103790649344,103790653440,4096,4096
103790653440,103790657536,4096,4096
103790657536,103790661632,4096,4096
103790661632,103790665728,4096,4096
103790665728,103790669824,4096,4096
103790669824,103790673920,4096,4096
103790673920,103790678016,4096,4096
103790678016,103790682112,4096,4096
103790682112,103790686208,4096,4096
103790686208,103790690304,4096,4096
103790690304,103790694400,4096,4096
103790694400,103790698496,4096,4096
103790698496,103790702592,4096,4096
103790702592,103790706688,4096,4096
103790706688,103790710784,4096,4096
103790710784,103790714880,4096,4096
103790714880,103790718976,4096,4096
103790718976,103790723072,4096,4096
103790723072,103790727168,4096,4096
103790727168,103790731264,4096,4096
103790731264,103790735360,4096,4096
103790735360,103790739456,4096,4096
103790739456,103790743552,4096,4096
103790743552,103790747648,4096,4096
103790747648,103790751744,4096,4096
103790751744,103790755840,4096,4096
103790755840,103790759936,4096,4096
103790759936,103790764032,4096,4096
103790764032,103790768128,4096,4096
103790768128,103790772224,4096,4096
103790772224,103790776320,4096,4096
103790776320,103790780416,4096,4096
103790780416,103790784512,4096,4096
103790784512,103790788608,4096,4096
103790788608,103790792704,4096,4096
103790792704,103790796800,4096,4096
103790796800,103790800896,4096,4096
103790800896,103790804992,4096,4096
103790804992,103790809088,4096,4096
103790809088,103790813184,4096,4096
103790813184,103790817280,4096,4096
103790817280,103790821376,4096,4096
103790821376,103790825472,4096,4096
103790825472,103790829568,4096,4096
103790829568,103790833664,4096,4096
103790833664,103790837760,4096,4096
103790837760,103790841856,4096,4096
103790841856,103790845952,4096,4096
103790845952,103790850048,4096,4096
103790850048,103790854144,4096,4096
103790854144,103790858240,4096,4096
103790858240,103790862336,4096,4096
103790862336,103790866432,4096,4096
103790866432,103790870528,4096,4096
103790870528,103790874624,4096,4096
103790874624,103790878720,4096,4096
103790878720,103790882816,4096,4096
103790882816,103790886912,4096,4096
103790886912,103790891008,4096,4096
103790891008,103790895104,4096,4096
103790895104,103790899200,4096,4096
103790899200,103790903296,4096,4096
103790903296,103790907392,4096,4096
103790907392,103790911488,4096,4096
103790911488,103790915584,4096,4096
103790915584,103790919680,4096,4096
103790919680,103790923776,4096,4096
103790923776,103790927872,4096,4096
103790927872,103790931968,4096,4096
103790931968,103790936064,4096,4096
103790936064,103790940160,4096,4096
103790940160,103790944256,4096,4096
103790944256,103790948352,4096,4096
103790948352,103790952448,4096,4096
103790952448,103790956544,4096,4096
103790956544,103790960640,4096,4096
103790960640,103790964736,4096,4096
103790964736,103790968832,4096,4096
103790968832,103790972928,4096,4096
103790972928,103790977024,4096,4096
103790977024,103790981120,4096,4096
103790981120,103790985216,4096,4096
103790985216,103790989312,4096,4096
103790989312,103790993408,4096,4096
103790993408,103790997504,4096,4096
103790997504,103791001600,4096,4096
103791001600,103791005696,4096,4096
103791005696,103791009792,4096,4096
103791009792,103791013888,4096,4096
103791013888,103791017984,4096,4096
103791017984,103791022080,4096,4096
103791022080,103791026176,4096,4096
103791026176,103791030272,4096,4096
103791030272,103791034368,4096,4096
103791034368,103791038464,4096,4096
103791038464,103791042560,4096,4096
103791042560,103791046656,4096,4096
103791046656,103791050752,4096,4096
103791050752,103791054848,4096,4096
103791054848,103791058944,4096,4096
103791058944,103791063040,4096,4096
103791063040,103791067136,4096,4096
103791067136,103791071232,4096,4096
103791071232,103791075328,4096,4096
103791075328,103791079424,4096,4096
103791079424,103791083520,4096,4096
103791083520,103791087616,4096,4096
103791087616,103791091712,4096,4096
103791091712,103791095808,4096,4096
103791095808,103791099904,4096,4096
103791099904,103791104000,4096,4096
103791104000,103791108096,4096,4096
103791108096,103791112192,4096,4096
103791112192,103791116288,4096,4096
103791116288,103791120384,4096,4096
103791120384,103791124480,4096,4096
103791124480,103791128576,4096,4096
103791128576,103791132672,4096,4096
103791132672,103791136768,4096,4096
103791136768,103791140864,4096,4096
103791140864,103791144960,4096,4096
103791144960,103791149056,4096,4096
103791149056,103791153152,4096,4096
103791153152,103791157248,4096,4096
103791157248,103791161344,4096,4096
103791161344,103791165440,4096,4096
103791165440,103791169536,4096,4096
103791169536,103791173632,4096,4096
103791173632,103791177728,4096,4096
103791177728,103791181824,4096,4096
103791181824,103791185920,4096,4096
103791185920,103791190016,4096,4096
103791190016,103791194112,4096,4096
103791194112,103791198208,4096,4096
103791198208,103791202304,4096,4096
103791202304,103791206400,4096,4096
103791206400,103791210496,4096,4096
103791210496,103791214592,4096,4096
103791214592,103791218688,4096,4096
103791218688,103791222784,4096,4096
103791222784,103791226880,4096,4096
103791226880,103791230976,4096,4096
103791230976,103791235072,4096,4096
103791235072,103791239168,4096,4096
103791239168,103791243264,4096,4096
103791243264,103791247360,4096,4096
103791247360,103791251456,4096,4096
103791251456,103791255552,4096,4096
103791255552,103791259648,4096,4096
103791259648,103791263744,4096,4096
103791263744,103791267840,4096,4096
103791267840,103791271936,4096,4096
103791271936,103791276032,4096,4096
103791276032,103791280128,4096,4096
103791280128,103791284224,4096,4096
103791284224,103791288320,4096,4096
103791288320,103791292416,4096,4096
103791292416,103791296512,4096,4096
103791296512,103791300608,4096,4096
103791300608,103791304704,4096,4096
103791304704,103791308800,4096,4096
103791308800,103791312896,4096,4096
103791312896,103791316992,4096,4096
103791316992,103791321088,4096,4096
103791321088,103791325184,4096,4096
103791325184,103791329280,4096,4096
103791329280,103791333376,4096,4096
103791333376,103791337472,4096,4096
103791337472,103791341568,4096,4096
103791341568,103791345664,4096,4096
103791345664,103791349760,4096,4096
103791349760,103791353856,4096,4096
103791353856,103791357952,4096,4096
103791357952,103791362048,4096,4096
103791362048,103791366144,4096,4096
103791366144,103791370240,4096,4096
103791370240,103791374336,4096,4096
103791374336,103791378432,4096,4096
103791378432,103791382528,4096,4096
103791382528,103791386624,4096,4096
103791386624,103791390720,4096,4096
103791390720,103791394816,4096,4096
103791394816,103791398912,4096,4096
103791398912,103791403008,4096,4096
103791403008,103791407104,4096,4096
103791407104,103791411200,4096,4096
103791411200,103791415296,4096,4096
103791415296,103791419392,4096,4096
103791419392,103791423488,4096,4096
103791423488,103791427584,4096,4096
103791427584,103791431680,4096,4096
103791431680,103791435776,4096,4096
103791435776,103791439872,4096,4096
103791439872,103791443968,4096,4096
103791443968,103791448064,4096,4096
103791448064,103791452160,4096,4096
103791452160,103791456256,4096,4096
103791456256,103791460352,4096,4096
103791460352,103791464448,4096,4096
103791464448,103791468544,4096,4096
103791468544,103791472640,4096,4096
103791472640,103791476736,4096,4096
103791476736,103791480832,4096,4096
103791480832,103791484928,4096,4096
103791484928,103791489024,4096,4096
103791489024,103791493120,4096,4096
103791493120,103791497216,4096,4096
103791497216,103791501312,4096,4096
103791501312,103791505408,4096,4096
103791505408,103791509504,4096,4096
103791509504,103791513600,4096,4096
103791513600,103791517696,4096,4096
103791517696,103791521792,4096,4096
103791521792,103791525888,4096,4096
103791525888,103791529984,4096,4096
103791529984,103791534080,4096,4096
103791534080,103791538176,4096,4096
103791538176,103791542272,4096,4096
103791542272,103791546368,4096,4096
103791546368,103791550464,4096,4096
103791550464,103791554560,4096,4096
103791554560,103791558656,4096,4096
103791558656,103791562752,4096,4096
103791562752,103791566848,4096,4096
103791566848,103791570944,4096,4096
103791570944,103791575040,4096,4096
103791575040,103791579136,4096,4096
103791579136,103791583232,4096,4096
103791583232,103791587328,4096,4096
103791587328,103791591424,4096,4096
103791591424,103791595520,4096,4096
103791595520,103791599616,4096,4096
103791599616,103791603712,4096,4096
103791603712,103791607808,4096,4096
103791607808,103791611904,4096,4096
103791611904,103791616000,4096,4096
103791616000,103791620096,4096,4096
103791620096,103791624192,4096,4096
103791624192,103791628288,4096,4096
103791628288,103791632384,4096,4096
103791632384,103791636480,4096,4096
103791636480,103791640576,4096,4096
103791640576,103791644672,4096,4096
103791644672,103791648768,4096,4096
103791648768,103791652864,4096,4096
103791652864,103791656960,4096,4096
103791656960,103791661056,4096,4096
103791661056,103791665152,4096,4096
103791665152,103791669248,4096,4096
103791669248,103791673344,4096,4096
103791673344,103791677440,4096,4096
103791677440,103791681536,4096,4096
103791681536,103791685632,4096,4096
103791685632,103791689728,4096,4096
103791689728,103791693824,4096,4096
103791693824,103791697920,4096,4096
103791697920,103791702016,4096,4096
103791702016,103791706112,4096,4096
103791706112,103791710208,4096,4096
103791710208,103791714304,4096,4096
103791714304,103791718400,4096,4096
103791718400,103791722496,4096,4096
103791722496,103791726592,4096,4096
103791726592,103791730688,4096,4096
103791730688,103791734784,4096,4096
103791734784,103791738880,4096,4096
103791738880,103791742976,4096,4096
103791742976,103791747072,4096,4096
103791747072,103791751168,4096,4096
103791751168,103791755264,4096,4096
103791755264,103791759360,4096,4096
103791759360,103791763456,4096,4096
103791763456,103791767552,4096,4096
103791767552,103791771648,4096,4096
103791771648,103791775744,4096,4096
103791775744,103791779840,4096,4096
103791779840,103791783936,4096,4096
103791783936,103791788032,4096,4096
103791788032,103791792128,4096,4096
103791792128,103791796224,4096,4096
103791796224,103791800320,4096,4096
103791800320,103791804416,4096,4096
103791804416,103791808512,4096,4096
103791808512,103791812608,4096,4096
103791812608,103791816704,4096,4096
103791816704,103791820800,4096,4096
103791820800,103791824896,4096,4096
103791824896,103791828992,4096,4096
103791828992,103791833088,4096,4096
