t,t+1,delta,tokenized_data
103996010496,103996014592,4096,4096
103996014592,103996018688,4096,4096
103996018688,103996022784,4096,4096
103996022784,103996026880,4096,4096
103996026880,103996030976,4096,4096
103996030976,103996035072,4096,4096
103996035072,103996039168,4096,4096
103996039168,103996043264,4096,4096
103996043264,103996047360,4096,4096
103996047360,103996051456,4096,4096
103996051456,103996055552,4096,4096
103996055552,103996059648,4096,4096
103996059648,103996063744,4096,4096
103996063744,103996067840,4096,4096
103996067840,103996071936,4096,4096
103996071936,103996076032,4096,4096
103996076032,103996080128,4096,4096
103996080128,103996084224,4096,4096
103996084224,103996088320,4096,4096
103996088320,103996092416,4096,4096
103996092416,103996096512,4096,4096
103996096512,103996100608,4096,4096
103996100608,103996104704,4096,4096
103996104704,103996108800,4096,4096
103996108800,103996112896,4096,4096
103996112896,103996116992,4096,4096
103996116992,103996121088,4096,4096
103996121088,103996125184,4096,4096
103996125184,103996129280,4096,4096
103996129280,103996133376,4096,4096
103996133376,103996137472,4096,4096
103996137472,103996141568,4096,4096
103996141568,103996145664,4096,4096
103996145664,103996149760,4096,4096
103996149760,103996153856,4096,4096
103996153856,103996157952,4096,4096
103996157952,103996162048,4096,4096
103996162048,103996166144,4096,4096
103996166144,103996170240,4096,4096
103996170240,103996174336,4096,4096
103996174336,103996178432,4096,4096
103996178432,103996182528,4096,4096
103996182528,103996186624,4096,4096
103996186624,103996190720,4096,4096
103996190720,103996194816,4096,4096
103996194816,103996198912,4096,4096
103996198912,103996203008,4096,4096
103996203008,103996207104,4096,4096
103996207104,103996211200,4096,4096
103996211200,103996215296,4096,4096
103996215296,103996219392,4096,4096
103996219392,103996223488,4096,4096
103996223488,103996227584,4096,4096
103996227584,103996231680,4096,4096
103996231680,103996235776,4096,4096
103996235776,103996239872,4096,4096
103996239872,103996243968,4096,4096
103996243968,103996248064,4096,4096
103996248064,103996252160,4096,4096
103996252160,103996256256,4096,4096
103996256256,103996260352,4096,4096
103996260352,103996264448,4096,4096
103996264448,103996268544,4096,4096
103996268544,103996272640,4096,4096
103996272640,103996276736,4096,4096
103996276736,103996280832,4096,4096
103996280832,103996284928,4096,4096
103996284928,103996289024,4096,4096
103996289024,103996293120,4096,4096
103996293120,103996297216,4096,4096
103996297216,103996301312,4096,4096
103996301312,103996305408,4096,4096
103996305408,103996309504,4096,4096
103996309504,103996313600,4096,4096
103996313600,103996317696,4096,4096
103996317696,103996321792,4096,4096
103996321792,103996325888,4096,4096
103996325888,103996329984,4096,4096
103996329984,103996334080,4096,4096
103996334080,103996338176,4096,4096
103996338176,103996342272,4096,4096
103996342272,103996346368,4096,4096
103996346368,103996350464,4096,4096
103996350464,103996354560,4096,4096
103996354560,103996358656,4096,4096
103996358656,103996362752,4096,4096
103996362752,103996366848,4096,4096
103996366848,103996370944,4096,4096
103996370944,103996375040,4096,4096
103996375040,103996379136,4096,4096
103996379136,103996383232,4096,4096
103996383232,103996387328,4096,4096
103996387328,103996391424,4096,4096
103996391424,103996395520,4096,4096
103996395520,103996399616,4096,4096
103996399616,103996403712,4096,4096
103996403712,103996407808,4096,4096
103996407808,103996411904,4096,4096
103996411904,103996416000,4096,4096
103996416000,103996420096,4096,4096
103996420096,103996424192,4096,4096
103996424192,103996428288,4096,4096
103996428288,103996432384,4096,4096
103996432384,103996436480,4096,4096
103996436480,103996440576,4096,4096
103996440576,103996444672,4096,4096
103996444672,103996448768,4096,4096
103996448768,103996452864,4096,4096
103996452864,103996456960,4096,4096
103996456960,103996461056,4096,4096
103996461056,103996465152,4096,4096
103996465152,103996469248,4096,4096
103996469248,103996473344,4096,4096
103996473344,103996477440,4096,4096
103996477440,103996481536,4096,4096
103996481536,103996485632,4096,4096
103996485632,103996489728,4096,4096
103996489728,103996493824,4096,4096
103996493824,103996497920,4096,4096
103996497920,103996502016,4096,4096
103996502016,103996506112,4096,4096
103996506112,103996510208,4096,4096
103996510208,103996514304,4096,4096
103996514304,103996518400,4096,4096
103996518400,103996522496,4096,4096
103996522496,103996526592,4096,4096
103996526592,103996530688,4096,4096
103996530688,103996534784,4096,4096
103996534784,103996538880,4096,4096
103996538880,103996542976,4096,4096
103996542976,103996547072,4096,4096
103996547072,103996551168,4096,4096
103996551168,103996555264,4096,4096
103996555264,103996559360,4096,4096
103996559360,103996563456,4096,4096
103996563456,103996567552,4096,4096
103996567552,103996571648,4096,4096
103996571648,103996575744,4096,4096
103996575744,103996579840,4096,4096
103996579840,103996583936,4096,4096
103996583936,103996588032,4096,4096
103996588032,103996592128,4096,4096
103996592128,103996596224,4096,4096
103996596224,103996600320,4096,4096
103996600320,103996604416,4096,4096
103996604416,103996608512,4096,4096
103996608512,103996612608,4096,4096
103996612608,103996616704,4096,4096
103996616704,103996620800,4096,4096
103996620800,103996624896,4096,4096
103996624896,103996628992,4096,4096
103996628992,103996633088,4096,4096
103996633088,103996637184,4096,4096
103996637184,103996641280,4096,4096
103996641280,103996645376,4096,4096
103996645376,103996649472,4096,4096
103996649472,103996653568,4096,4096
103996653568,103996657664,4096,4096
103996657664,103996661760,4096,4096
103996661760,103996665856,4096,4096
103996665856,103996669952,4096,4096
103996669952,103996674048,4096,4096
103996674048,103996678144,4096,4096
103996678144,103996682240,4096,4096
103996682240,103996686336,4096,4096
103996686336,103996690432,4096,4096
103996690432,103996694528,4096,4096
103996694528,103996698624,4096,4096
103996698624,103996702720,4096,4096
103996702720,103996706816,4096,4096
103996706816,103996710912,4096,4096
103996710912,103996715008,4096,4096
103996715008,103996719104,4096,4096
103996719104,103996723200,4096,4096
103996723200,103996727296,4096,4096
103996727296,103996731392,4096,4096
103996731392,103996735488,4096,4096
103996735488,103996739584,4096,4096
103996739584,103996743680,4096,4096
103996743680,103996747776,4096,4096
103996747776,103996751872,4096,4096
103996751872,103996755968,4096,4096
103996755968,103996760064,4096,4096
103996760064,103996764160,4096,4096
103996764160,103996768256,4096,4096
103996768256,103996772352,4096,4096
103996772352,103996776448,4096,4096
103996776448,103996780544,4096,4096
103996780544,103996784640,4096,4096
103996784640,103996788736,4096,4096
103996788736,103996792832,4096,4096
103996792832,103996796928,4096,4096
103996796928,103996801024,4096,4096
103996801024,103996805120,4096,4096
103996805120,103996809216,4096,4096
103996809216,103996813312,4096,4096
103996813312,103996817408,4096,4096
103996817408,103996821504,4096,4096
103996821504,103996825600,4096,4096
103996825600,103996829696,4096,4096
103996829696,103996833792,4096,4096
103996833792,103996837888,4096,4096
103996837888,103996841984,4096,4096
103996841984,103996846080,4096,4096
103996846080,103996850176,4096,4096
103996850176,103996854272,4096,4096
103996854272,103996858368,4096,4096
103996858368,103996862464,4096,4096
103996862464,103996866560,4096,4096
103996866560,103996870656,4096,4096
103996870656,103996874752,4096,4096
103996874752,103996878848,4096,4096
103996878848,103996882944,4096,4096
103996882944,103996887040,4096,4096
103996887040,103996891136,4096,4096
103996891136,103996895232,4096,4096
103996895232,103996899328,4096,4096
103996899328,103996903424,4096,4096
103996903424,103996907520,4096,4096
103996907520,103996911616,4096,4096
103996911616,103996915712,4096,4096
103996915712,103996919808,4096,4096
103996919808,103996923904,4096,4096
103996923904,103996928000,4096,4096
103996928000,103996932096,4096,4096
103996932096,103996936192,4096,4096
103996936192,103996940288,4096,4096
103996940288,103996944384,4096,4096
103996944384,103996948480,4096,4096
103996948480,103996952576,4096,4096
103996952576,103996956672,4096,4096
103996956672,103996960768,4096,4096
103996960768,103996964864,4096,4096
103996964864,103996968960,4096,4096
103996968960,103996973056,4096,4096
103996973056,103996977152,4096,4096
103996977152,103996981248,4096,4096
103996981248,103996985344,4096,4096
103996985344,103996989440,4096,4096
103996989440,103996993536,4096,4096
103996993536,103996997632,4096,4096
103996997632,103997001728,4096,4096
103997001728,103997005824,4096,4096
103997005824,103997009920,4096,4096
103997009920,103997014016,4096,4096
103997014016,103997018112,4096,4096
103997018112,103997022208,4096,4096
103997022208,103997026304,4096,4096
103997026304,103997030400,4096,4096
103997030400,103997034496,4096,4096
103997034496,103997038592,4096,4096
103997038592,103997042688,4096,4096
103997042688,103997046784,4096,4096
103997046784,103997050880,4096,4096
103997050880,103997054976,4096,4096
103997054976,103997059072,4096,4096
103997059072,103997063168,4096,4096
103997063168,103997067264,4096,4096
103997067264,103997071360,4096,4096
103997071360,103997075456,4096,4096
103997075456,103997079552,4096,4096
103997079552,103997083648,4096,4096
103997083648,103997087744,4096,4096
103997087744,103997091840,4096,4096
103997091840,103997095936,4096,4096
103997095936,103997100032,4096,4096
103997100032,103997104128,4096,4096
103997104128,103997108224,4096,4096
103997108224,103997112320,4096,4096
103997112320,103997116416,4096,4096
103997116416,103997120512,4096,4096
103997120512,103997124608,4096,4096
103997124608,103997128704,4096,4096
103997128704,103997132800,4096,4096
103997132800,103997136896,4096,4096
103997136896,103997140992,4096,4096
103997140992,103997145088,4096,4096
103997145088,103997149184,4096,4096
103997149184,103997153280,4096,4096
103997153280,103997157376,4096,4096
103997157376,103997161472,4096,4096
103997161472,103997165568,4096,4096
103997165568,103997169664,4096,4096
103997169664,103997173760,4096,4096
103997173760,103997177856,4096,4096
103997177856,103997181952,4096,4096
103997181952,103997186048,4096,4096
103997186048,103997190144,4096,4096
103997190144,103997194240,4096,4096
103997194240,103997198336,4096,4096
103997198336,103997202432,4096,4096
103997202432,103997206528,4096,4096
103997206528,103997210624,4096,4096
103997210624,103997214720,4096,4096
103997214720,103997218816,4096,4096
103997218816,103997222912,4096,4096
103997222912,103997227008,4096,4096
103997227008,103997231104,4096,4096
103997231104,103997235200,4096,4096
103997235200,103997239296,4096,4096
103997239296,103997243392,4096,4096
103997243392,103997247488,4096,4096
103997247488,103997251584,4096,4096
103997251584,103997255680,4096,4096
103997255680,103997259776,4096,4096
103997259776,103997263872,4096,4096
103997263872,103997267968,4096,4096
103997267968,103997272064,4096,4096
103997272064,103997276160,4096,4096
103997276160,103997280256,4096,4096
103997280256,103997284352,4096,4096
103997284352,103997288448,4096,4096
103997288448,103997292544,4096,4096
103997292544,103997296640,4096,4096
103997296640,103997300736,4096,4096
103997300736,103997304832,4096,4096
103997304832,103997308928,4096,4096
103997308928,103997313024,4096,4096
103997313024,103997317120,4096,4096
103997317120,103997321216,4096,4096
103997321216,103997325312,4096,4096
103997325312,103997329408,4096,4096
103997329408,103997333504,4096,4096
103997333504,103997337600,4096,4096
103997337600,103997341696,4096,4096
103997341696,103997345792,4096,4096
103997345792,103997349888,4096,4096
103997349888,103997353984,4096,4096
103997353984,103997358080,4096,4096
103997358080,103997362176,4096,4096
103997362176,103997366272,4096,4096
103997366272,103997370368,4096,4096
103997370368,103997374464,4096,4096
103997374464,103997378560,4096,4096
103997378560,103997382656,4096,4096
103997382656,103997386752,4096,4096
103997386752,103997390848,4096,4096
103997390848,103997394944,4096,4096
103997394944,103997399040,4096,4096
103997399040,103997403136,4096,4096
103997403136,103997407232,4096,4096
103997407232,103997411328,4096,4096
103997411328,103997415424,4096,4096
103997415424,103997419520,4096,4096
103997419520,103997423616,4096,4096
103997423616,103997427712,4096,4096
103997427712,103997431808,4096,4096
103997431808,103997435904,4096,4096
103997435904,103997440000,4096,4096
103997440000,103997444096,4096,4096
103997444096,103997448192,4096,4096
103997448192,103997452288,4096,4096
103997452288,103997456384,4096,4096
103997456384,103997460480,4096,4096
103997460480,103997464576,4096,4096
103997464576,103997468672,4096,4096
103997468672,103997472768,4096,4096
103997472768,103997476864,4096,4096
103997476864,103997480960,4096,4096
103997480960,103997485056,4096,4096
103997485056,103997489152,4096,4096
103997489152,103997493248,4096,4096
103997493248,103997497344,4096,4096
103997497344,103997501440,4096,4096
103997501440,103997505536,4096,4096
103997505536,103997509632,4096,4096
103997509632,103997513728,4096,4096
103997513728,103997517824,4096,4096
103997517824,103997521920,4096,4096
103997521920,103997526016,4096,4096
103997526016,103997530112,4096,4096
103997530112,103997534208,4096,4096
103997534208,103997538304,4096,4096
103997538304,103997542400,4096,4096
103997542400,103997546496,4096,4096
103997546496,103997550592,4096,4096
103997550592,103997554688,4096,4096
